Id,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,GrLivArea,FullBath,BedroomAbvGr,GarageCars,PoolArea,MiscVal,LotArea,SaleCondition,Alley,SalePrice
1455,NorthAmes,1Fam,2Story,8,6,1968,1161.0,1120,2,4,2.0,0.0,0.0,10751.0,Abnorml,,323364
636,NWAmes,1Fam,SLvl,8,2,1967,1768.0,1270,1,4,3.0,0.0,0.0,3542.0,Normal,,350881
370,NorthAmes,1Fam,1Story,8,2,1928,1445.0,1335,2,3,2.0,0.0,0.0,,Normal,,342924
269,CollgCr,1Fam,1Story,9,6,1977,1188.0,1549,1,3,2.0,0.0,0.0,6502.0,Normal,Pave,353141
656,NridgHt,1Fam,2Story,6,1,1943,733.0,1253,2,2,2.0,0.0,0.0,8346.0,Normal,,267239
936,Somerst,1Fam,1Story,7,4,1993,1407.0,1352,1,4,1.0,0.0,0.0,6304.0,Normal,,342285
823,NWAmes,1Fam,1Story,5,1,2002,667.0,1683,1,6,2.0,,12078.0,25577.0,Normal,,306026
867,Sawyer,1Fam,1Story,3,4,1925,1854.0,1285,1,3,2.0,0.0,0.0,9348.0,Normal,,236272
47,Gilbert,1Fam,1Story,9,6,1916,888.0,1100,2,4,3.0,0.0,0.0,6436.0,Normal,,295051
1319,NridgHt,TwnhsE,SFoyer,9,5,1990,711.0,1657,2,2,1.0,0.0,0.0,5974.0,Normal,,340126
992,OldTown,TwnhsE,1Story,10,1,1905,,1224,2,4,1.0,0.0,0.0,2919.0,Normal,,337283
877,CollgCr,1Fam,2Story,7,5,1929,1007.0,1356,2,4,3.0,0.0,,6255.0,Normal,,282242
774,Somerst,1Fam,1.5Fin,10,2,1941,731.0,1513,1,6,3.0,0.0,0.0,13177.0,Normal,,354726
944,Gilbert,TwnhsE,1Story,7,7,1935,779.0,1775,1,5,3.0,0.0,0.0,7711.0,Alloca,,331218
5,Somerst,1Fam,1Story,8,3,1972,1696.0,1431,2,4,2.0,0.0,0.0,7207.0,Normal,,336301
1004,Sawyer,TwnhsE,2Story,6,7,2020,1458.0,1255,1,3,3.0,0.0,0.0,5863.0,Normal,,310047
1330,Gilbert,1Fam,SLvl,8,3,1949,1502.0,1353,1,3,4.0,0.0,0.0,10937.0,Alloca,,353161
264,Gilbert,1Fam,1.5Fin,10,5,2019,671.0,859,2,3,2.0,0.0,0.0,4855.0,Normal,,320607
1209,Sawyer,1Fam,2Story,5,5,1993,277.0,1359,1,3,,0.0,0.0,4018.0,Partial,,257171
1399,OldTown,1Fam,SFoyer,3,5,1922,1162.0,1385,2,3,2.0,,0.0,14767.0,Normal,Pave,227020
444,Edwards,Twnhs,2Story,6,2,1941,712.0,1362,2,2,2.0,0.0,0.0,7749.0,Partial,,290754
1003,OldTown,1Fam,1Story,2,8,1929,539.0,1367,2,3,2.0,0.0,0.0,8348.0,Normal,,184258
1078,NridgHt,1Fam,1Story,4,6,1921,,1898,2,6,3.0,0.0,0.0,6541.0,Normal,,277851
838,OldTown,1Fam,1.5Fin,6,7,1987,1062.0,1519,1,2,1.0,0.0,0.0,4918.0,Normal,,287182
1369,NorthAmes,TwnhsE,2Story,6,1,1913,712.0,1713,2,4,2.0,0.0,0.0,6492.0,Normal,,311318
305,CollgCr,2fmCon,1Story,8,6,2012,1321.0,778,2,2,0.0,0.0,0.0,8018.0,Normal,,285999
1199,NorthAmes,1Fam,2Story,7,3,1997,1415.0,1748,2,3,2.0,0.0,0.0,9063.0,Normal,,344578
314,NridgHt,2fmCon,1.5Fin,3,9,1956,1513.0,1858,3,1,2.0,0.0,0.0,12170.0,Normal,,278741
150,OldTown,1Fam,1Story,8,1,2017,1524.0,2535,1,3,4.0,,0.0,9400.0,Normal,,454154
1149,Somerst,2fmCon,1Story,5,8,2009,1008.0,1506,1,4,3.0,0.0,0.0,17984.0,Partial,,317153
575,Edwards,1Fam,2Story,9,2,1938,1139.0,1252,2,3,2.0,0.0,0.0,12267.0,Abnorml,Pave,330613
51,OldTown,1Fam,2Story,7,3,1977,312.0,1459,1,4,1.0,0.0,0.0,9528.0,Normal,,286880
1223,OldTown,1Fam,2Story,5,5,2013,1048.0,1076,3,5,1.0,0.0,0.0,11124.0,Normal,,248561
727,Gilbert,1Fam,1Story,6,5,1900,912.0,2067,2,3,2.0,0.0,0.0,8178.0,Normal,,320048
834,Mitchel,TwnhsE,1.5Fin,5,5,2016,498.0,1357,3,6,4.0,0.0,0.0,5519.0,Normal,,277602
1116,NWAmes,Duplex,1.5Fin,7,2,1946,1416.0,1767,1,3,1.0,0.0,0.0,9725.0,Normal,,351296
1167,Mitchel,1Fam,1Story,4,10,1942,1108.0,1839,2,4,2.0,0.0,0.0,16189.0,Normal,,301526
471,OldTown,1Fam,SLvl,6,2,1916,211.0,1737,3,3,1.0,0.0,0.0,7061.0,Normal,,270725
972,NorthAmes,1Fam,2Story,4,4,1903,1245.0,2445,2,2,2.0,0.0,0.0,5764.0,Partial,,322546
654,NridgHt,1Fam,1Story,6,6,1931,1160.0,1592,2,2,2.0,0.0,0.0,4659.0,Normal,,288993
400,Mitchel,1Fam,1Story,5,1,1929,1022.0,1381,1,5,1.0,0.0,0.0,15046.0,Normal,,256231
512,CollgCr,TwnhsE,1Story,4,3,1949,1462.0,1194,2,3,3.0,0.0,0.0,7902.0,Normal,Pave,278187
321,Edwards,2fmCon,1Story,3,6,1975,878.0,1447,1,3,2.0,0.0,0.0,8505.0,Normal,,224007
20,Edwards,1Fam,2Story,5,5,1921,573.0,2241,1,4,3.0,0.0,0.0,3999.0,Normal,,327540
685,Mitchel,1Fam,1Story,7,8,1939,1302.0,615,2,4,1.0,0.0,0.0,4398.0,Normal,,237816
36,Sawyer,Duplex,1Story,4,6,1998,1382.0,862,2,5,2.0,0.0,0.0,4400.0,Normal,Grvl,218192
903,Gilbert,2fmCon,1Story,8,8,1986,1065.0,1281,2,3,1.0,0.0,0.0,8220.0,Normal,,312738
828,NorthAmes,1Fam,1Story,9,2,1925,955.0,1345,1,3,1.0,0.0,0.0,6238.0,Abnorml,Grvl,294398
1374,NorthAmes,1Fam,1Story,4,3,2016,1044.0,1266,1,4,2.0,0.0,0.0,3616.0,Partial,,287328
408,CollgCr,Twnhs,2Story,4,8,2017,1443.0,1049,1,3,2.0,0.0,0.0,7546.0,Normal,,265899
921,Mitchel,1Fam,1Story,7,4,1932,985.0,1918,2,4,2.0,0.0,0.0,13860.0,Normal,,335924
538,Edwards,1Fam,1Story,7,2,1939,753.0,1296,2,2,2.0,0.0,0.0,6685.0,Normal,,278109
759,Mitchel,1Fam,2Story,6,6,1912,1284.0,500,1,2,2.0,0.0,0.0,5275.0,Normal,,221761
1063,Mitchel,1Fam,2Story,7,5,1954,1268.0,1129,3,4,3.0,0.0,0.0,14391.0,Normal,,291859
246,CollgCr,1Fam,2Story,6,2,1917,1657.0,1595,2,3,2.0,0.0,0.0,6855.0,Normal,,291920
1128,OldTown,1Fam,1Story,5,6,1908,864.0,1779,2,4,1.0,0.0,0.0,5557.0,Alloca,,277219
785,Mitchel,1Fam,SLvl,7,5,1955,,1314,3,3,4.0,0.0,0.0,10720.0,Normal,,312953
490,NorthAmes,Twnhs,1Story,6,3,1911,830.0,1672,1,4,2.0,0.0,0.0,12592.0,Normal,,270987
155,Edwards,1Fam,2Story,8,4,1930,1654.0,1635,1,1,2.0,0.0,0.0,9381.0,Normal,,375849
962,Somerst,1Fam,SLvl,6,3,1903,544.0,1797,1,3,2.0,,0.0,15749.0,Normal,,281851
854,Mitchel,Twnhs,1Story,3,5,2021,737.0,953,0,4,1.0,0.0,0.0,14683.0,Normal,,197403
626,NWAmes,1Fam,SLvl,7,1,1917,1147.0,1718,1,4,2.0,0.0,0.0,6275.0,Normal,,308615
686,Somerst,2fmCon,1.5Fin,3,8,1912,52.0,2113,1,3,2.0,450.0,0.0,11573.0,Normal,,248919
570,Edwards,1Fam,SFoyer,9,5,1995,713.0,1870,1,4,3.0,0.0,,6797.0,Normal,,404915
1456,NridgHt,1Fam,1.5Fin,5,3,2018,676.0,2198,1,4,2.0,0.0,0.0,,Normal,,353518
18,NridgHt,1Fam,2Story,7,8,1900,,1752,1,2,2.0,0.0,0.0,9481.0,Normal,,308672
128,Edwards,TwnhsE,2Story,6,8,1957,1371.0,2012,1,4,,0.0,0.0,,Normal,,350712
201,Gilbert,1Fam,1Story,5,8,1995,1556.0,1640,2,4,3.0,0.0,0.0,9690.0,Normal,,320714
928,CollgCr,1Fam,SFoyer,5,9,1916,1100.0,1475,2,4,2.0,0.0,0.0,9785.0,Partial,,291538
981,CollgCr,1Fam,2Story,5,10,1935,1933.0,1257,2,6,3.0,0.0,0.0,12002.0,Normal,,291305
1500,Mitchel,1Fam,1Story,7,6,2002,1068.0,1437,1,3,2.0,0.0,0.0,10897.0,Normal,,310898
191,Somerst,1Fam,2Story,7,2,1903,943.0,1734,2,3,2.0,0.0,0.0,6481.0,Normal,Pave,318022
1140,Somerst,1Fam,2Story,5,1,1921,872.0,1659,2,3,2.0,0.0,0.0,11505.0,Normal,,279709
993,NorthAmes,TwnhsE,SFoyer,10,5,1969,626.0,1302,3,3,2.0,0.0,0.0,7161.0,Normal,Grvl,337938
1494,CollgCr,1Fam,1Story,5,5,1970,892.0,1415,1,4,2.0,0.0,0.0,8886.0,Normal,,266109
1279,NridgHt,TwnhsE,SFoyer,4,6,1921,970.0,1475,2,3,4.0,0.0,0.0,8919.0,Normal,,261377
607,CollgCr,1Fam,1.5Fin,8,9,1975,1557.0,1139,1,4,2.0,0.0,0.0,5503.0,Partial,,326429
181,CollgCr,1Fam,SLvl,6,4,1942,1032.0,1661,1,1,3.0,0.0,0.0,11079.0,Normal,,297129
302,CollgCr,1Fam,1Story,8,1,2022,1019.0,1475,1,2,3.0,0.0,0.0,6123.0,Family,,331397
497,Edwards,1Fam,1Story,10,1,1964,359.0,1489,2,2,1.0,0.0,0.0,4824.0,Normal,,371177
1320,Somerst,TwnhsE,2Story,6,8,1944,629.0,728,1,1,3.0,0.0,,7379.0,Normal,,248461
1284,Sawyer,1Fam,1.5Fin,6,6,1959,1004.0,1083,2,3,2.0,0.0,0.0,13073.0,Normal,,280701
1264,CollgCr,1Fam,1.5Fin,4,2,1927,844.0,1247,2,3,2.0,0.0,0.0,5113.0,Normal,,225064
518,Somerst,1Fam,1Story,6,5,1966,1133.0,698,1,3,2.0,0.0,0.0,4970.0,Normal,,230333
1070,Somerst,Twnhs,2Story,8,10,1995,967.0,1406,2,3,2.0,0.0,0.0,9635.0,Normal,,310481
477,Gilbert,1Fam,1Story,6,9,2016,472.0,1949,1,4,3.0,0.0,0.0,10810.0,AdjLand,,331732
158,NridgHt,1Fam,2Story,4,6,1944,598.0,2027,2,3,3.0,0.0,0.0,10269.0,Normal,,269785
1196,OldTown,TwnhsE,1Story,7,5,1967,1211.0,2072,1,3,0.0,605.0,0.0,10099.0,Normal,,359533
17,NorthAmes,Twnhs,1Story,6,6,1975,1302.0,2105,0,2,2.0,0.0,0.0,4883.0,Abnorml,,366836
1073,OldTown,TwnhsE,2Story,8,3,2018,1338.0,1380,2,4,3.0,,0.0,8420.0,Normal,,351994
1274,OldTown,Twnhs,2Story,10,9,1979,742.0,880,2,5,0.0,0.0,0.0,6917.0,Normal,,284967
547,Sawyer,1Fam,2Story,9,9,2017,1391.0,1500,0,3,3.0,0.0,0.0,10813.0,Normal,,374602
659,OldTown,1Fam,1Story,7,5,1953,1133.0,2012,2,3,3.0,0.0,0.0,8946.0,Abnorml,,353303
1253,NWAmes,1Fam,2Story,10,7,2017,636.0,1313,2,3,2.0,0.0,0.0,2990.0,Normal,,317551
1020,OldTown,1Fam,2Story,7,4,1932,815.0,1159,1,5,0.0,0.0,0.0,10017.0,Normal,,248530
1285,Mitchel,1Fam,1Story,1,7,1944,1135.0,1305,1,4,2.0,,0.0,5469.0,Normal,,198425
960,NridgHt,1Fam,1Story,9,8,1958,839.0,1688,2,3,2.0,0.0,0.0,10136.0,Normal,,356098
1439,CollgCr,TwnhsE,SLvl,4,7,1994,1273.0,844,2,5,2.0,0.0,0.0,10357.0,Normal,,241413
284,Sawyer,Twnhs,1Story,8,6,1998,1270.0,1804,2,4,2.0,0.0,0.0,4363.0,Normal,,359056
798,Somerst,1Fam,1.5Fin,8,8,1926,1287.0,2060,1,2,2.0,738.0,0.0,11392.0,Normal,,351081
226,NWAmes,Duplex,1Story,5,3,2019,1653.0,1934,2,3,3.0,0.0,4973.0,13967.0,Normal,Grvl,361017
27,Gilbert,1Fam,2Story,8,4,1962,925.0,2253,2,5,1.0,0.0,11954.0,4557.0,Normal,,388387
438,Gilbert,1Fam,1Story,5,5,1957,761.0,1687,0,3,2.0,0.0,0.0,4064.0,Normal,,299651
1488,NorthAmes,1Fam,SFoyer,8,2,1911,698.0,1537,2,3,3.0,0.0,0.0,3359.0,Abnorml,,344670
230,Somerst,1Fam,1Story,10,5,1964,1045.0,2235,2,5,2.0,0.0,0.0,11382.0,Abnorml,,426487
38,NorthAmes,Duplex,1Story,5,3,1979,698.0,1286,2,4,2.0,0.0,0.0,3041.0,Normal,,281052
750,Sawyer,TwnhsE,SLvl,4,5,1903,921.0,1868,1,3,2.0,415.0,0.0,4010.0,Normal,,250720
1046,NorthAmes,1Fam,1Story,8,6,1967,1011.0,1673,2,3,3.0,0.0,0.0,12604.0,Normal,,346073
470,NWAmes,Duplex,2Story,7,10,1987,838.0,1953,2,4,2.0,,0.0,6075.0,Normal,,333707
1359,NorthAmes,TwnhsE,1Story,7,2,1957,987.0,1971,2,5,2.0,0.0,0.0,3868.0,Normal,Grvl,344443
843,Mitchel,1Fam,2Story,5,4,2017,1697.0,1696,3,3,3.0,0.0,0.0,4622.0,Normal,,332363
688,OldTown,Duplex,1Story,6,5,1983,676.0,1393,1,6,3.0,0.0,0.0,6718.0,Normal,,293822
1408,NWAmes,TwnhsE,SLvl,2,9,1918,1109.0,1047,2,4,2.0,0.0,0.0,17165.0,Normal,Grvl,185704
640,OldTown,2fmCon,2Story,8,8,1977,1827.0,912,1,3,2.0,0.0,0.0,4240.0,Normal,,301805
1323,NorthAmes,1Fam,SFoyer,7,9,1987,768.0,1480,2,6,1.0,0.0,0.0,7822.0,Normal,,317073
1219,Gilbert,TwnhsE,SLvl,4,8,1965,,1263,2,3,1.0,0.0,0.0,5336.0,Normal,,254431
1159,NorthAmes,1Fam,1.5Fin,7,4,1925,771.0,1568,1,4,2.0,0.0,,13238.0,Normal,,283642
1278,NorthAmes,2fmCon,SFoyer,8,9,1953,1636.0,1403,2,2,3.0,0.0,0.0,9864.0,Normal,,345563
1393,CollgCr,1Fam,1Story,8,5,1997,,1807,1,4,3.0,0.0,0.0,22174.0,Normal,,373999
801,Mitchel,1Fam,1Story,8,5,1997,1288.0,1920,1,1,3.0,0.0,0.0,12953.0,Normal,,380942
161,OldTown,TwnhsE,1Story,6,1,1970,1015.0,2026,1,4,3.0,0.0,0.0,4977.0,Normal,,318524
957,Edwards,TwnhsE,1.5Fin,4,6,1998,1307.0,1267,1,1,2.0,0.0,0.0,9617.0,Normal,,265555
1187,Edwards,1Fam,2Story,9,3,1926,,1687,2,1,3.0,0.0,0.0,4957.0,Normal,,367072
822,Somerst,1Fam,1Story,9,1,1910,1430.0,1811,0,1,2.0,0.0,0.0,16394.0,Normal,,359525
1299,CollgCr,1Fam,2Story,9,5,1905,630.0,1356,2,3,2.0,0.0,0.0,9262.0,Normal,,315905
878,NridgHt,1Fam,2Story,5,7,1991,1592.0,969,2,4,2.0,0.0,0.0,9062.0,Normal,,237986
914,Edwards,TwnhsE,SLvl,8,1,1956,2235.0,1132,2,1,2.0,0.0,0.0,17831.0,Normal,,339449
153,CollgCr,1Fam,2Story,4,4,1914,1105.0,1577,1,3,2.0,0.0,0.0,5767.0,Normal,,242010
1403,CollgCr,1Fam,2Story,7,4,1953,1326.0,1272,2,3,2.0,0.0,0.0,14659.0,Normal,,308631
510,Edwards,2fmCon,1Story,3,5,1974,507.0,1875,2,4,,0.0,0.0,,Normal,,235033
1136,NorthAmes,1Fam,SLvl,9,2,1970,667.0,1928,1,4,2.0,0.0,0.0,13121.0,Normal,Pave,373979
1251,Edwards,1Fam,1.5Fin,6,5,1922,1056.0,2202,2,2,1.0,0.0,0.0,9560.0,Normal,,335842
1286,Sawyer,1Fam,2Story,6,9,1945,1475.0,1359,2,3,3.0,0.0,0.0,4164.0,Normal,,305594
104,NorthAmes,1Fam,1Story,5,5,1934,1112.0,1180,1,2,2.0,0.0,0.0,5425.0,Normal,,222492
587,Somerst,1Fam,2Story,4,4,1977,992.0,1296,2,4,3.0,0.0,0.0,6440.0,Normal,Pave,259361
1357,NridgHt,1Fam,1Story,6,5,1965,1084.0,1212,0,4,,0.0,0.0,6166.0,Normal,,259811
1144,NorthAmes,Duplex,1Story,6,1,1943,,1239,1,4,2.0,0.0,0.0,8628.0,Normal,,269805
54,NWAmes,1Fam,1Story,5,10,1934,851.0,1169,2,3,,0.0,0.0,11002.0,Partial,,233716
152,NridgHt,Duplex,1.5Fin,4,3,1923,490.0,1630,1,3,2.0,0.0,0.0,9635.0,Normal,,218310
404,Gilbert,Duplex,2Story,5,8,1933,496.0,1647,1,3,2.0,0.0,0.0,8295.0,Abnorml,,280004
1485,Edwards,1Fam,SLvl,6,1,1935,586.0,838,2,3,1.0,0.0,0.0,9066.0,Normal,,225737
208,Mitchel,1Fam,1Story,6,10,2019,737.0,2259,1,5,2.0,0.0,0.0,10476.0,Normal,,366200
1447,NWAmes,1Fam,1Story,4,6,1925,372.0,1534,1,2,2.0,0.0,0.0,6221.0,Normal,,230186
1123,NWAmes,1Fam,SLvl,5,6,1986,922.0,1533,1,2,2.0,0.0,0.0,11151.0,Normal,,292779
1347,CollgCr,1Fam,2Story,5,2,1948,1166.0,1264,2,3,2.0,0.0,0.0,2259.0,Normal,,274738
9,Sawyer,1Fam,1Story,6,2,1984,721.0,1535,1,3,3.0,0.0,0.0,6407.0,Normal,,300590
1015,Mitchel,1Fam,1Story,3,10,2017,1331.0,1449,1,3,2.0,0.0,0.0,19302.0,Normal,,253838
1373,Somerst,TwnhsE,1Story,4,8,2018,,665,2,3,2.0,0.0,,4080.0,Normal,,214047
1061,Somerst,2fmCon,1Story,2,5,1956,,1094,2,3,2.0,0.0,0.0,11918.0,Normal,,147261
453,CollgCr,TwnhsE,SFoyer,5,2,1930,779.0,1137,2,5,2.0,0.0,0.0,4949.0,Normal,,227944
254,NridgHt,2fmCon,1Story,8,1,1946,872.0,767,2,5,2.0,0.0,0.0,13578.0,Normal,,293177
897,Gilbert,1Fam,1Story,1,3,1963,528.0,1131,2,2,2.0,0.0,0.0,7453.0,Normal,,158892
1337,Edwards,1Fam,1Story,6,2,2016,608.0,2261,1,3,2.0,0.0,0.0,5962.0,Normal,,341927
881,NorthAmes,Duplex,1Story,10,1,1979,783.0,1114,2,3,2.0,0.0,,28665.0,Abnorml,,340533
1443,Edwards,1Fam,1Story,6,10,1939,850.0,1756,1,3,2.0,0.0,0.0,8870.0,Normal,,312392
624,Edwards,1Fam,2Story,10,1,1935,1020.0,1394,2,3,2.0,0.0,0.0,15878.0,Normal,,379914
346,NorthAmes,1Fam,1Story,9,7,1980,1457.0,1088,2,4,2.0,0.0,0.0,9099.0,Normal,,343769
1315,CollgCr,1Fam,1Story,6,7,1920,780.0,2233,2,3,3.0,0.0,0.0,8145.0,Abnorml,,340865
263,OldTown,1Fam,2Story,10,5,2008,924.0,1530,2,2,2.0,0.0,0.0,1602.0,Normal,,377968
151,OldTown,1Fam,2Story,8,4,1907,714.0,1731,2,4,3.0,0.0,0.0,,Normal,,328873
473,NorthAmes,Duplex,1Story,5,7,1915,904.0,1762,0,3,2.0,0.0,0.0,3798.0,Normal,,280549
641,NridgHt,TwnhsE,2Story,5,9,2002,496.0,1565,1,4,2.0,0.0,14602.0,6850.0,Normal,,267046
54,NWAmes,1Fam,1Story,5,10,1934,851.0,1169,2,3,,0.0,0.0,11002.0,Partial,,233716
1440,NorthAmes,1Fam,2Story,7,9,1914,680.0,1343,1,5,2.0,0.0,13648.0,11701.0,Normal,,292060
551,Somerst,1Fam,2Story,6,10,1956,,1830,1,4,2.0,0.0,,8461.0,Normal,,302887
929,Sawyer,1Fam,2Story,6,8,1903,592.0,1949,2,4,2.0,0.0,0.0,17725.0,Normal,Grvl,325281
489,Gilbert,1Fam,2Story,6,5,1949,702.0,1243,2,4,2.0,0.0,0.0,18836.0,Normal,,268819
1386,NridgHt,1Fam,2Story,8,8,1961,805.0,1300,2,3,2.0,0.0,0.0,9411.0,Normal,,309007
1172,CollgCr,1Fam,2Story,7,1,1924,741.0,1732,2,5,3.0,0.0,0.0,9326.0,Normal,,311376
147,NridgHt,1Fam,1Story,5,7,1965,1535.0,1425,2,5,1.0,0.0,0.0,4365.0,Normal,,291414
403,NridgHt,TwnhsE,1Story,10,9,1986,1720.0,1969,1,4,2.0,0.0,0.0,8124.0,Normal,,411588
955,Gilbert,1Fam,2Story,7,7,1928,1086.0,1772,2,3,2.0,0.0,0.0,7776.0,Normal,,325098
1435,NorthAmes,1Fam,2Story,10,10,1959,920.0,1850,2,6,0.0,0.0,0.0,7453.0,Normal,,405202
660,Somerst,1Fam,SLvl,7,4,2010,540.0,1723,2,3,0.0,156.0,13849.0,7538.0,Normal,,313615
464,CollgCr,2fmCon,2Story,7,10,1958,955.0,1758,0,3,3.0,0.0,0.0,9018.0,Normal,,347686
187,Mitchel,1Fam,1Story,7,4,1955,1552.0,1314,3,5,3.0,0.0,0.0,10266.0,Partial,,345125
1148,NridgHt,1Fam,SLvl,7,10,1979,323.0,937,2,4,4.0,0.0,0.0,3944.0,Normal,Pave,282822
1225,NWAmes,1Fam,1.5Fin,5,2,1962,1284.0,2285,2,3,2.0,0.0,0.0,7386.0,Normal,,329876
609,Gilbert,1Fam,2Story,7,7,2019,1500.0,1368,1,4,,,5305.0,3329.0,Normal,,345701
144,Somerst,1Fam,SLvl,3,6,1927,1051.0,1680,1,3,2.0,0.0,0.0,8886.0,Normal,,222330
752,Mitchel,1Fam,1Story,6,3,2017,1624.0,2104,2,4,2.0,0.0,0.0,4122.0,Partial,,383544
982,NridgHt,Twnhs,2Story,7,2,1917,1034.0,2187,3,2,3.0,0.0,0.0,10023.0,Normal,,366276
198,CollgCr,Duplex,2Story,8,5,1914,,1228,1,3,2.0,0.0,0.0,8750.0,Partial,,288490
884,Sawyer,TwnhsE,1.5Fin,5,6,2015,1646.0,1480,2,4,2.0,0.0,0.0,13657.0,Family,,317000
280,Edwards,1Fam,2Story,9,6,2015,,1223,3,4,2.0,0.0,0.0,6683.0,Normal,,335046
294,NorthAmes,1Fam,1Story,4,1,1963,1259.0,1768,3,3,2.0,0.0,0.0,12391.0,Family,,273123
1394,Edwards,TwnhsE,2Story,5,1,1988,1020.0,1586,2,2,0.0,0.0,10611.0,8675.0,Normal,,279191
401,Edwards,1Fam,SLvl,1,7,1944,1317.0,1778,1,5,2.0,0.0,0.0,3651.0,Normal,,250582
123,NorthAmes,1Fam,1Story,5,8,1998,,1867,2,2,2.0,0.0,6849.0,16340.0,Normal,,322105
1208,NWAmes,1Fam,1Story,9,3,2002,1240.0,1509,2,3,2.0,0.0,0.0,5817.0,Normal,,388200
203,Sawyer,1Fam,1Story,3,6,2000,1337.0,1753,1,5,3.0,0.0,0.0,13926.0,Normal,,301963
836,NorthAmes,TwnhsE,2Story,3,5,1945,262.0,1730,2,2,2.0,0.0,0.0,9109.0,Normal,,233307
247,OldTown,1Fam,1Story,7,1,2012,1182.0,1890,1,3,1.0,0.0,0.0,6390.0,Normal,,362014
1466,OldTown,1Fam,1.5Fin,4,8,1941,1275.0,1396,1,5,4.0,0.0,0.0,10875.0,Abnorml,,272879
333,OldTown,1Fam,1Story,9,2,1971,935.0,1881,1,3,0.0,0.0,0.0,8416.0,Normal,,350058
1154,Sawyer,1Fam,2Story,6,2,1949,935.0,1912,2,5,2.0,0.0,0.0,4181.0,Normal,,335324
385,NWAmes,TwnhsE,SFoyer,5,2,2015,820.0,1489,2,4,3.0,0.0,0.0,5543.0,Normal,,317617
1351,Edwards,1Fam,2Story,7,9,2017,518.0,1280,2,3,2.0,683.0,0.0,4514.0,Normal,,316790
855,CollgCr,1Fam,1Story,7,3,1910,596.0,1984,1,4,2.0,0.0,0.0,16485.0,Abnorml,Pave,317119
220,Gilbert,1Fam,1Story,8,4,1980,833.0,1325,2,4,1.0,0.0,0.0,8441.0,Normal,,319968
642,Mitchel,1Fam,2Story,3,8,1994,921.0,1520,1,3,2.0,0.0,0.0,18666.0,Normal,,270223
2,NWAmes,1Fam,1.5Fin,7,9,1991,1170.0,1279,2,5,2.0,216.0,0.0,7561.0,Normal,,330953
113,NorthAmes,1Fam,SLvl,6,6,1947,1260.0,1853,1,3,2.0,0.0,0.0,8350.0,Normal,,325003
699,NridgHt,1Fam,1Story,4,5,1968,1010.0,1243,2,4,2.0,0.0,0.0,12861.0,Normal,,220680
1461,CollgCr,TwnhsE,SFoyer,4,2,2010,470.0,1170,2,6,2.0,0.0,0.0,7561.0,Normal,,223894
952,Edwards,Duplex,2Story,5,8,2020,623.0,1167,2,3,1.0,0.0,0.0,9662.0,Normal,,252102
1346,OldTown,1Fam,SLvl,7,4,1976,1085.0,1061,2,3,2.0,0.0,0.0,3856.0,Normal,,283280
1292,NorthAmes,1Fam,2Story,7,3,1984,708.0,1277,1,3,3.0,0.0,0.0,28183.0,Normal,,289025
1383,CollgCr,1Fam,2Story,6,3,1987,734.0,1257,2,3,2.0,0.0,0.0,,Normal,,289123
442,Somerst,1Fam,1Story,8,4,1933,919.0,1343,2,3,1.0,,0.0,7971.0,Abnorml,Grvl,309168
1137,Sawyer,Duplex,1Story,7,3,2001,1371.0,1576,2,4,1.0,0.0,0.0,14687.0,Normal,,364191
1257,Sawyer,TwnhsE,1Story,8,8,1954,,1578,1,3,2.0,0.0,0.0,18700.0,Partial,,330123
664,NWAmes,2fmCon,2Story,6,7,2008,1628.0,1956,2,4,1.0,0.0,0.0,6175.0,Normal,,359072
1402,Edwards,TwnhsE,1.5Fin,7,4,1915,1138.0,1330,2,3,2.0,0.0,0.0,10597.0,Normal,Grvl,294083
1258,NWAmes,1Fam,2Story,7,7,1991,1450.0,1196,2,2,2.0,476.0,0.0,9991.0,Normal,,318051
1360,NorthAmes,2fmCon,1.5Fin,5,7,2013,391.0,1577,2,3,2.0,0.0,0.0,8881.0,Normal,,295749
318,Edwards,1Fam,1Story,3,10,2010,1237.0,1212,1,3,,0.0,0.0,6938.0,Family,,222986
649,NWAmes,1Fam,2Story,7,9,1986,1130.0,1458,1,5,2.0,0.0,,7219.0,Normal,,332689
710,NorthAmes,TwnhsE,1Story,3,7,1938,676.0,1499,2,3,3.0,0.0,0.0,18924.0,Normal,,241931
1283,CollgCr,1Fam,2Story,6,10,1934,1694.0,1018,2,4,2.0,,0.0,11545.0,Normal,,290864
973,NorthAmes,1Fam,1Story,5,1,1929,533.0,1185,2,3,3.0,0.0,0.0,12336.0,Normal,,231062
628,Gilbert,Twnhs,SLvl,6,10,1966,404.0,1945,2,2,3.0,,0.0,7609.0,Normal,,310209
633,NorthAmes,TwnhsE,2Story,9,3,1915,1238.0,1769,3,5,1.0,0.0,0.0,7487.0,Normal,,375771
1307,NWAmes,1Fam,1.5Fin,6,7,1995,1437.0,1467,1,4,2.0,0.0,0.0,8218.0,Normal,,298855
1249,NWAmes,TwnhsE,1.5Fin,7,7,2018,979.0,1654,0,2,2.0,0.0,0.0,9107.0,Normal,Pave,363770
1492,Somerst,TwnhsE,1Story,5,4,1972,,1740,2,4,0.0,0.0,0.0,29117.0,Normal,Pave,301844
